"Sample ID","Commod","Pesticide Code","Pesticide Name","Test Class","Concentration","LOD","pp_","Confirm 1","Confirm 2","Annotate","Quantitate","Mean","Extract","Determ","EPA Tolerance (ppm)","pesticide_name_clean"
"CA1606200547STCA1","ST","930","Bifenthrin","O",0.049,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CA1606200547STCA1","ST","AGY","Spinetoram","I",0.029,0.01,"M","LU",NA,NA,NA,"O","805","52","0.9","spinetoram"
"CA1606200547STCA1","ST","AGG","Flonicamid","A",0.025,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CA1606200579STCA1","ST","052","Malathion","C",0.068,0.0025,"M","LU",NA,NA,NA,"O","805","52","8","malathion"
"CA1606200639STCA1","ST","AES","Methoxyfenozide","I",0.025,0.0025,"M","LU",NA,NA,NA,"O","805","52","2","methoxyfenozide"
"CA1607180099STCA1P","ST","ANE","Flupyradifurone","I",0.018,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"CA1607180099STCA1P","ST","930","Bifenthrin","O",0.1,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CA1607180136STCA1","ST","B43","Thiamethoxam","A",0.0029,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"CA1607180136STCA1","ST","AGY","Spinetoram","I",0.011,0.01,"M","LU",NA,NA,NA,"O","805","52","0.9","spinetoram"
"CA1607180136STCA1","ST","AFX","Novaluron","A",0.055,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"CA1607180136STCA1","ST","B80","Acetamiprid","A",0.017,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CA1607180373STCA1","ST","930","Bifenthrin","O",0.013,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CA1607180373STCA1","ST","B80","Acetamiprid","A",0.0043,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CA1607180373STCA1","ST","B43","Thiamethoxam","A",0.0021,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"CA1607180419STCA1","ST","B80","Acetamiprid","A",0.063,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CA1607180419STCA1","ST","AFX","Novaluron","A",0.043,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"CA1607180419STCA1","ST","ANE","Flupyradifurone","I",0.0014,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"CA1607180419STCA1","ST","AGG","Flonicamid","A",0.027,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CA1607180419STCA1","ST","930","Bifenthrin","O",0.0045,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CA1607180521STCA1","ST","AGG","Flonicamid","A",0.065,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CA1607180547STCA1","ST","AGG","Flonicamid","A",0.095,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CA1607180547STCA1","ST","AFX","Novaluron","A",0.066,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"CA1607180549STCA1","ST","930","Bifenthrin","O",0.004,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CA1607180549STCA1","ST","ANE","Flupyradifurone","I",0.0055,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"CA1607180614STCA1","ST","ANE","Flupyradifurone","I",0.12,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"CA1607180614STCA1","ST","AGG","Flonicamid","A",0.12,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CA1607180625STCA1P","ST","AGG","Flonicamid","A",0.072,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CA1607180625STCA1P","ST","AFX","Novaluron","A",0.033,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"CA1607180625STCA1P","ST","ANE","Flupyradifurone","I",0.11,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"CA1607180633STCA1","ST","ANE","Flupyradifurone","I",0.011,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"CA1607180633STCA1","ST","AGG","Flonicamid","A",0.042,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CA1608150038STCA1","ST","AFX","Novaluron","A",0.037,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"CA1608150038STCA1","ST","ANE","Flupyradifurone","I",0.0019,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"CA1608150038STCA1","ST","930","Bifenthrin","O",0.017,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CA1608150038STCA1","ST","B80","Acetamiprid","A",0.016,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CA1608150151STCA1P","ST","AGG","Flonicamid","A",0.028,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CA1608150151STCA1P","ST","ANE","Flupyradifurone","I",0.014,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"CA1608150151STCA1P","ST","AFX","Novaluron","A",0.037,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"CA1608150373STCA1","ST","B43","Thiamethoxam","A",0.035,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"CA1608150373STCA1","ST","808","Fenpropathrin","O",0.0052,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"CA1608150373STCA1","ST","ANE","Flupyradifurone","I",0.0042,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"CA1608150373STCA1","ST","052","Malathion","C",0.0064,0.0025,"M","LU",NA,NA,NA,"O","805","52","8","malathion"
"CA1608150373STCA1","ST","930","Bifenthrin","O",0.0054,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CA1608150472STCA1","ST","AGG","Flonicamid","A",0.059,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CA1608150472STCA1","ST","AFX","Novaluron","A",0.029,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"CA1608150476STCA1","ST","AGG","Flonicamid","A",0.073,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CA1608150476STCA1","ST","ANE","Flupyradifurone","I",0.04,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"CA1608150476STCA1","ST","B43","Thiamethoxam","A",0.035,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"CA1608150476STCA1","ST","052","Malathion","C",0.024,0.0025,"M","LU",NA,NA,NA,"O","805","52","8","malathion"
"CA1608150513STCA1","ST","AFX","Novaluron","A",0.052,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"CA1608150513STCA1","ST","ANE","Flupyradifurone","I",0.039,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"CA1608150513STCA1","ST","B80","Acetamiprid","A",0.032,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CA1608150513STCA1","ST","052","Malathion","C",0.014,0.0025,"M","LU",NA,NA,NA,"O","805","52","8","malathion"
"CA1608150570STCA1","ST","AFX","Novaluron","A",0.033,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"CA1608150570STCA1","ST","B43","Thiamethoxam","A",0.0028,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"CA1608150570STCA1","ST","ANE","Flupyradifurone","I",0.081,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"CA1608150570STCA1","ST","B80","Acetamiprid","A",0.074,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CA1608150577STCA1","ST","930","Bifenthrin","O",0.019,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CA1608150577STCA1","ST","ANE","Flupyradifurone","I",0.06,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"CA1608150577STCA1","ST","AGG","Flonicamid","A",0.036,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CA1608150633STCA1","ST","ANE","Flupyradifurone","I",0.0027,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"CA1608150633STCA1","ST","B80","Acetamiprid","A",0.011,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CA1608150633STCA1","ST","930","Bifenthrin","O",0.0094,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CA1608150633STCA1","ST","AFX","Novaluron","A",0.038,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"CA1609190056STCA1","ST","ANE","Flupyradifurone","I",0.0015,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"CA1609190114STCA1","ST","B43","Thiamethoxam","A",0.0019,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"CA1609190114STCA1","ST","930","Bifenthrin","O",0.031,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CA1609190150STCA1","ST","ANE","Flupyradifurone","I",0.0031,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"CA1609190229STCA1","ST","AGG","Flonicamid","A",0.17,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CA1609190229STCA1","ST","967","Imidacloprid","A",0.0026,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"CA1609190229STCA1","ST","AFX","Novaluron","A",0.047,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"CA1609190229STCA1","ST","AES","Methoxyfenozide","I",0.04,0.0025,"M","LU",NA,NA,NA,"O","805","52","2","methoxyfenozide"
"CA1609190439STCA1","ST","AGY","Spinetoram","I",0.056,0.01,"M","LU",NA,NA,NA,"O","805","52","0.9","spinetoram"
"CA1609190439STCA1","ST","B80","Acetamiprid","A",0.036,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CA1609190439STCA1","ST","930","Bifenthrin","O",0.036,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CA1609190476STCA1","ST","ANE","Flupyradifurone","I",0.0029,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"CA1609190476STCA1","ST","808","Fenpropathrin","O",0.0065,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"CA1609190476STCA1","ST","B80","Acetamiprid","A",0.0036,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CA1609190630STCA1","ST","808","Fenpropathrin","O",0.01,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"CA1609190633STCA1","ST","B43","Thiamethoxam","A",0.025,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"CA1609190633STCA1","ST","052","Malathion","C",0.015,0.0025,"M","LU",NA,NA,NA,"O","805","52","8","malathion"
"CO1601250006STCA1","ST","967","Imidacloprid","A",0.0058,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"CO1601250012STCA1","ST","AES","Methoxyfenozide","I",0.0048,0.0025,"M","LU",NA,NA,NA,"O","805","52","2","methoxyfenozide"
"CO1601250012STCA1","ST","967","Imidacloprid","A",0.014,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"CO1602220017STCA1","ST","B43","Thiamethoxam","A",0.025,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"CO1603280007STCA1","ST","967","Imidacloprid","A",0.019,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"CO1604250007STCA1","ST","967","Imidacloprid","A",0.0092,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"CO1604250009STCA1","ST","AGG","Flonicamid","A",0.15,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CO1605230007STCA1","ST","AFX","Novaluron","A",0.041,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"CO1605230010STCA1","ST","AGG","Flonicamid","A",0.074,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CO1605230010STCA1","ST","AGW","Chlorantraniliprole","I",0.025,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"CO1606270007STCA1","ST","AGG","Flonicamid","A",0.027,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CO1606270012STCA1","ST","ANE","Flupyradifurone","I",0.049,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"CO1606270012STCA1","ST","B80","Acetamiprid","A",0.041,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CO1607250010STCA1","ST","B80","Acetamiprid","A",0.0047,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CO1607250010STCA1","ST","AGG","Flonicamid","A",0.26,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CO1607250017STCA1","ST","ANE","Flupyradifurone","I",0.0032,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"CO1608220006STCA1","ST","B80","Acetamiprid","A",0.0022,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CO1608220006STCA1","ST","AEP","Clothianidin","F",0.0013,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","clothianidin"
"CO1608220006STCA1","ST","B43","Thiamethoxam","A",0.022,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"CO1608220010STCA1","ST","AGG","Flonicamid","A",0.028,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CO1608220010STCA1","ST","ANE","Flupyradifurone","I",0.065,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"CO1608220010STCA1","ST","930","Bifenthrin","O",0.058,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CO1609260007STCA1","ST","B43","Thiamethoxam","A",0.0015,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"CO1609260007STCA1","ST","930","Bifenthrin","O",0.0082,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CO1609260007STCA1","ST","ANE","Flupyradifurone","I",0.067,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"FL1601250029STCA1","ST","B80","Acetamiprid","A",0.022,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1601250079STCA1","ST","930","Bifenthrin","O",0.1,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1601250085STCA1","ST","AFX","Novaluron","A",0.077,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1601250094STCA1","ST","930","Bifenthrin","O",0.041,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1602220025STCA1","ST","B80","Acetamiprid","A",0.0015,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1602220048STCA1","ST","B80","Acetamiprid","A",0.044,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1602220049STCA1","ST","B52","Buprofezin","F",0.0016,0.0012,"M","LU",NA,NA,NA,"O","805","52","2.5","buprofezin"
"FL1602220057STCA1","ST","B43","Thiamethoxam","A",0.0018,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"FL1602220079STCA1","ST","B80","Acetamiprid","A",0.026,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1602220079STCA1","ST","930","Bifenthrin","O",0.013,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1602220091STCA1","ST","B80","Acetamiprid","A",0.017,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1602220092STCA1P","ST","AFX","Novaluron","A",0.021,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1602220092STCA1P","ST","B80","Acetamiprid","A",0.003,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1602220093STCA1","ST","AFX","Novaluron","A",0.022,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1603280055STCA1","ST","930","Bifenthrin","O",0.0066,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1603280079STCA1A","ST","B80","Acetamiprid","A",0.0036,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1603280079STCA1B","ST","930","Bifenthrin","O",0.057,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1603280079STCA1B","ST","808","Fenpropathrin","O",0.024,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"FL1603280082STCA1","ST","B80","Acetamiprid","A",0.0024,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1603280092STCA1","ST","B52","Buprofezin","F",0.38,0.0012,"M","LU",NA,NA,NA,"O","805","52","2.5","buprofezin"
"FL1604250041STCA1","ST","B43","Thiamethoxam","A",0.0032,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"FL1604250052STCA1","ST","967","Imidacloprid","A",0.063,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"FL1604250057STCA1","ST","AGG","Flonicamid","A",0.014,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1604250085STCA1","ST","AGW","Chlorantraniliprole","I",0.034,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"FL1605230056STCA1","ST","AFX","Novaluron","A",0.031,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1605230056STCA1","ST","B43","Thiamethoxam","A",0.03,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"FL1605230065STCA1","ST","AFX","Novaluron","A",0.026,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1605230066STCA1","ST","AFX","Novaluron","A",0.034,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1605230079STCA1B","ST","930","Bifenthrin","O",0.0041,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1605230079STCA1B","ST","AGG","Flonicamid","A",0.078,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1605230079STCA1B","ST","B43","Thiamethoxam","A",0.057,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"FL1605230087STCA1","ST","967","Imidacloprid","A",0.0034,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"FL1606270020STCA1","ST","AFX","Novaluron","A",0.11,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1606270020STCA1","ST","ANE","Flupyradifurone","I",0.018,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"FL1606270020STCA1","ST","AGY","Spinetoram","I",0.017,0.01,"M","LU",NA,NA,NA,"O","805","52","0.9","spinetoram"
"FL1606270057STCA1","ST","AFX","Novaluron","A",0.023,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1606270057STCA1","ST","AGG","Flonicamid","A",0.016,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1606270079STCA1","ST","930","Bifenthrin","O",0.0058,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1606270079STCA1","ST","AGG","Flonicamid","A",0.15,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1606270092STCA1","ST","AFX","Novaluron","A",0.041,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1606270092STCA1","ST","B80","Acetamiprid","A",0.0032,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1606270092STCA1","ST","AGG","Flonicamid","A",0.017,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1606270093STCA1","ST","B80","Acetamiprid","A",0.1,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1606270093STCA1","ST","ANE","Flupyradifurone","I",0.089,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"FL1607250007STCA1","ST","930","Bifenthrin","O",0.013,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1607250007STCA1","ST","B80","Acetamiprid","A",0.0019,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1607250007STCA1","ST","AGY","Spinetoram","I",0.018,0.01,"M","LU",NA,NA,NA,"O","805","52","0.9","spinetoram"
"FL1607250007STCA1","ST","808","Fenpropathrin","O",0.27,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"FL1607250041STCA1","ST","AFX","Novaluron","A",0.097,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1607250041STCA1","ST","B43","Thiamethoxam","A",0.0013,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"FL1607250041STCA1","ST","930","Bifenthrin","O",0.019,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1607250041STCA1","ST","AGG","Flonicamid","A",0.015,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1607250049STCA1P","ST","930","Bifenthrin","O",0.058,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1607250049STCA1P","ST","ANE","Flupyradifurone","I",0.0014,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"FL1607250049STCA1P","ST","B43","Thiamethoxam","A",0.0013,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"FL1607250049STCA1P","ST","B80","Acetamiprid","A",0.051,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1607250049STCA1P","ST","AGG","Flonicamid","A",0.02,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1607250080STCA1","ST","B80","Acetamiprid","A",0.015,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1607250080STCA1","ST","B43","Thiamethoxam","A",0.092,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"FL1607250080STCA1","ST","930","Bifenthrin","O",0.079,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1607250087STCA1","ST","ANE","Flupyradifurone","I",0.0015,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"FL1607250087STCA1","ST","AFX","Novaluron","A",0.051,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1607250087STCA1","ST","AGY","Spinetoram","I",0.014,0.01,"M","LU",NA,NA,NA,"O","805","52","0.9","spinetoram"
"FL1607250089STCA1","ST","930","Bifenthrin","O",0.068,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1607250089STCA1","ST","AFX","Novaluron","A",0.04,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1607250089STCA1","ST","ANE","Flupyradifurone","I",0.019,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"FL1607250089STCA1","ST","AGG","Flonicamid","A",0.01,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1607260074STCA1","ST","ANE","Flupyradifurone","I",0.047,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"FL1607260074STCA1","ST","930","Bifenthrin","O",0.047,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1607260074STCA1","ST","B80","Acetamiprid","A",0.35,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1608220009STCA1","ST","AFX","Novaluron","A",0.076,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1608220009STCA1","ST","930","Bifenthrin","O",0.017,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1608220009STCA1","ST","AGG","Flonicamid","A",0.21,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1608220060STCA1","ST","AGG","Flonicamid","A",0.027,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1608220060STCA1","ST","930","Bifenthrin","O",0.011,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1608220079STCA1","ST","ANE","Flupyradifurone","I",0.0015,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"FL1608220079STCA1","ST","930","Bifenthrin","O",0.022,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1608220079STCA1","ST","AGG","Flonicamid","A",0.013,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1608220079STCA1","ST","B43","Thiamethoxam","A",0.0046,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"FL1608220091STCA1","ST","AGW","Chlorantraniliprole","I",0.07,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"FL1608220091STCA1","ST","808","Fenpropathrin","O",0.0059,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"FL1608220091STCA1","ST","AES","Methoxyfenozide","I",0.0051,0.0025,"M","LU",NA,NA,NA,"O","805","52","2","methoxyfenozide"
"FL1608220091STCA1","ST","B43","Thiamethoxam","A",0.0028,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"FL1608220091STCA1","ST","967","Imidacloprid","A",0.0026,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"FL1608220091STCA1","ST","AGG","Flonicamid","A",0.048,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1608220091STCA1","ST","AFX","Novaluron","A",0.028,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1608220096STCA1","ST","AFX","Novaluron","A",0.069,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1608220096STCA1","ST","808","Fenpropathrin","O",0.0067,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"FL1608220096STCA1","ST","930","Bifenthrin","O",0.0045,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1608230048STCA1","ST","B43","Thiamethoxam","A",0.0085,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"FL1608230048STCA1","ST","808","Fenpropathrin","O",0.12,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
